Id.Cliente,Familia,Categoria Productos,Potencial_H
1000100620,Anestesia,Categoria C1,"2.223,12"
1000100621,Anestesia,Categoria C1,"3.410,04"
1000100622,Anestesia,Categoria C1,"2.223,12"
1000100623,Anestesia,Categoria C1,"2.223,12"
1000100624,Anestesia,Categoria C1,"5.683,40"
1000100625,Anestesia,Categoria C1,"3.410,04"
1000100626,Anestesia,Categoria C1,"2.223,12"
1000100627,Anestesia,Categoria C1,"3.410,04"
1000100631,Anestesia,Categoria C1,"1.802,36"
1000100632,Anestesia,Categoria C1,"3.410,04"
1000100633,Anestesia,Categoria C1,"3.410,04"
1000100634,Anestesia,Categoria C1,"3.410,04"
1000100635,Anestesia,Categoria C1,"2.223,12"
1000100636,Anestesia,Categoria C1,"4.546,72"
1000100637,Anestesia,Categoria C1,"3.410,04"
1000100638,Anestesia,Categoria C1,"3.410,04"
1000100639,Anestesia,Categoria C1,"2.223,12"
1000100640,Anestesia,Categoria C1,"2.223,12"
1000100641,Anestesia,Categoria C1,"3.410,04"
1000100642,Anestesia,Categoria C1,"3.410,04"
1000100643,Anestesia,Categoria C1,"1.802,36"
1000100644,Anestesia,Categoria C1,"1.802,36"
1000100645,Anestesia,Categoria C1,"3.410,04"
1000100646,Anestesia,Categoria C1,"3.410,04"
1000100648,Anestesia,Categoria C1,"2.223,12"
1000100649,Anestesia,Categoria C1,"2.223,12"
1000100650,Anestesia,Categoria C1,"2.223,12"
1000100652,Anestesia,Categoria C1,"2.223,12"
1000100653,Anestesia,Categoria C1,"3.410,04"
1000100654,Anestesia,Categoria C1,"2.223,12"
1000100655,Anestesia,Categoria C1,"2.223,12"
1000100656,Anestesia,Categoria C1,"3.410,04"
1000100657,Anestesia,Categoria C1,"4.546,72"
1000100658,Anestesia,Categoria C1,"3.410,04"
1000100659,Anestesia,Categoria C1,"2.223,12"
1000100660,Anestesia,Categoria C1,"1.802,36"
1000100661,Anestesia,Categoria C1,"2.223,12"
1000100662,Anestesia,Categoria C1,"0,00"
1000100663,Anestesia,Categoria C1,"0,00"
1000100664,Anestesia,Categoria C1,"0,00"
1000100667,Anestesia,Categoria C1,"0,00"
1000100668,Anestesia,Categoria C1,"0,00"
1000100669,Anestesia,Categoria C1,"0,00"
1000100671,Anestesia,Categoria C1,"0,00"
1000100672,Anestesia,Categoria C1,"0,00"
1000100673,Anestesia,Categoria C1,"0,00"
1000100675,Anestesia,Categoria C1,"0,00"
1000100676,Anestesia,Categoria C1,"2.223,12"
1000100679,Anestesia,Categoria C1,"0,00"
1000100680,Anestesia,Categoria C1,"0,00"
1000100681,Anestesia,Categoria C1,"0,00"
1000100682,Anestesia,Categoria C1,"2.223,12"
1000100683,Anestesia,Categoria C1,"0,00"
1000100684,Anestesia,Categoria C1,"3.410,04"
1000100685,Anestesia,Categoria C1,"0,00"
1000100686,Anestesia,Categoria C1,"0,00"
1000100689,Anestesia,Categoria C1,"0,00"
1000100690,Anestesia,Categoria C1,"0,00"
1000100692,Anestesia,Categoria C1,"0,00"
1000100693,Anestesia,Categoria C1,"0,00"
1000100694,Anestesia,Categoria C1,"0,00"
1000100695,Anestesia,Categoria C1,"0,00"
1000100697,Anestesia,Categoria C1,"0,00"
1000100698,Anestesia,Categoria C1,"0,00"
1000100699,Anestesia,Categoria C1,"0,00"
1000100701,Anestesia,Categoria C1,"0,00"
1000100702,Anestesia,Categoria C1,"0,00"
1000100703,Anestesia,Categoria C1,"0,00"
1000100704,Anestesia,Categoria C1,"0,00"
1000100705,Anestesia,Categoria C1,"0,00"
1000100706,Anestesia,Categoria C1,"0,00"
1000100707,Anestesia,Categoria C1,"0,00"
1000100708,Anestesia,Categoria C1,"0,00"
1000100711,Anestesia,Categoria C1,"0,00"
1000100712,Anestesia,Categoria C1,"0,00"
1000100713,Anestesia,Categoria C1,"0,00"
1000100714,Anestesia,Categoria C1,"0,00"
1000100715,Anestesia,Categoria C1,"0,00"
1000100717,Anestesia,Categoria C1,"0,00"
1000100718,Anestesia,Categoria C1,"0,00"
1000100719,Anestesia,Categoria C1,"0,00"
1000100720,Anestesia,Categoria C1,"0,00"
1000100721,Anestesia,Categoria C1,"3.410,04"
1000100722,Anestesia,Categoria C1,"0,00"
1000100723,Anestesia,Categoria C1,"3.410,04"
1000100724,Anestesia,Categoria C1,"0,00"
1000100725,Anestesia,Categoria C1,"2.223,12"
1000100726,Anestesia,Categoria C1,"0,00"
1000100727,Anestesia,Categoria C1,"0,00"
1000100728,Anestesia,Categoria C1,"0,00"
1000100729,Anestesia,Categoria C1,"2.223,12"
1000100753,Anestesia,Categoria C1,"2.223,12"
1000100754,Anestesia,Categoria C1,"2.223,12"
1000100756,Anestesia,Categoria C1,"3.410,04"
1000100757,Anestesia,Categoria C1,"2.223,12"
1000100761,Anestesia,Categoria C1,"2.223,12"
1000100762,Anestesia,Categoria C1,"2.223,12"
1000100764,Anestesia,Categoria C1,"2.223,12"
1000100768,Anestesia,Categoria C1,"2.223,12"
1000100769,Anestesia,Categoria C1,"2.223,12"
1000100776,Anestesia,Categoria C1,"2.223,12"
1000100780,Anestesia,Categoria C1,"2.223,12"
1000100783,Anestesia,Categoria C1,"2.223,12"
1000100787,Anestesia,Categoria C1,"2.223,12"
1000100791,Anestesia,Categoria C1,"4.546,72"
1000100793,Anestesia,Categoria C1,"3.410,04"
1000100797,Anestesia,Categoria C1,"2.223,12"
1000100798,Anestesia,Categoria C1,"3.410,04"
1000100799,Anestesia,Categoria C1,"3.410,04"
1000100804,Anestesia,Categoria C1,"2.223,12"
1000100806,Anestesia,Categoria C1,"3.410,04"
1000100811,Anestesia,Categoria C1,"2.223,12"
1000100815,Anestesia,Categoria C1,"2.223,12"
1000100816,Anestesia,Categoria C1,"0,00"
1000100824,Anestesia,Categoria C1,"3.410,04"
1000100827,Anestesia,Categoria C1,"2.223,12"
1000100828,Anestesia,Categoria C1,"2.223,12"
1000100829,Anestesia,Categoria C1,"2.223,12"
1000100830,Anestesia,Categoria C1,"3.410,04"
1000100831,Anestesia,Categoria C1,"2.223,12"
1000100832,Anestesia,Categoria C1,"2.223,12"
1000100837,Anestesia,Categoria C1,"2.223,12"
1000100838,Anestesia,Categoria C1,"2.223,12"
1000100839,Anestesia,Categoria C1,"2.223,12"
1000100840,Anestesia,Categoria C1,"2.223,12"
1000100841,Anestesia,Categoria C1,"2.223,12"
1000100842,Anestesia,Categoria C1,"3.410,04"
1000100844,Anestesia,Categoria C1,"2.223,12"
1000100846,Anestesia,Categoria C1,"2.223,12"
1000100852,Anestesia,Categoria C1,"2.223,12"
1000100866,Anestesia,Categoria C1,"2.223,12"
1000100870,Anestesia,Categoria C1,"2.223,12"
1000100871,Anestesia,Categoria C1,"2.223,12"
1000100874,Anestesia,Categoria C1,"2.223,12"
1000100875,Anestesia,Categoria C1,"2.223,12"
1000100876,Anestesia,Categoria C1,"2.223,12"
1000100882,Anestesia,Categoria C1,"2.223,12"
1000100885,Anestesia,Categoria C1,"2.223,12"
1000100888,Anestesia,Categoria C1,"2.223,12"
1000100894,Anestesia,Categoria C1,"2.223,12"
1000100895,Anestesia,Categoria C1,"2.223,12"
1000100896,Anestesia,Categoria C1,"2.223,12"
1000100900,Anestesia,Categoria C1,"1.802,36"
1000100901,Anestesia,Categoria C1,"2.223,12"
1000100902,Anestesia,Categoria C1,"2.223,12"
1000100909,Anestesia,Categoria C1,"1.802,36"
1000100910,Anestesia,Categoria C1,"3.410,04"
1000100911,Anestesia,Categoria C1,"2.223,12"
1000100912,Anestesia,Categoria C1,"2.223,12"
1000100913,Anestesia,Categoria C1,"1.802,36"
1000100914,Anestesia,Categoria C1,"2.223,12"
1000100915,Anestesia,Categoria C1,"1.802,36"
1000100916,Anestesia,Categoria C1,"2.223,12"
1000100917,Anestesia,Categoria C1,"4.546,72"
1000100918,Anestesia,Categoria C1,"3.410,04"
1000100919,Anestesia,Categoria C1,"2.223,12"
1000100920,Anestesia,Categoria C1,"3.410,04"
1000100921,Anestesia,Categoria C1,"6.820,08"
1000100923,Anestesia,Categoria C1,"3.410,04"
1000100924,Anestesia,Categoria C1,"3.410,04"
1000100925,Anestesia,Categoria C1,"3.410,04"
1000100927,Anestesia,Categoria C1,"3.410,04"
1000100928,Anestesia,Categoria C1,"2.223,12"
1000100929,Anestesia,Categoria C1,"3.410,04"
1000100930,Anestesia,Categoria C1,"20.460,24"
1000100931,Anestesia,Categoria C1,"3.410,04"
1000100932,Anestesia,Categoria C1,"3.410,04"
1000100933,Anestesia,Categoria C1,"2.223,12"
1000100934,Anestesia,Categoria C1,"3.410,04"
1000100937,Anestesia,Categoria C1,"2.223,12"
1000100939,Anestesia,Categoria C1,"4.546,72"
1000100940,Anestesia,Categoria C1,"2.223,12"
1000100941,Anestesia,Categoria C1,"2.223,12"
1000100943,Anestesia,Categoria C1,"1.802,36"
1000100944,Anestesia,Categoria C1,"3.410,04"
1000100947,Anestesia,Categoria C1,"1.802,36"
1000100949,Anestesia,Categoria C1,"2.223,12"
1000100950,Anestesia,Categoria C1,"3.410,04"
1000100951,Anestesia,Categoria C1,"3.410,04"
1000100953,Anestesia,Categoria C1,"2.223,12"
1000100954,Anestesia,Categoria C1,"2.223,12"
1000100955,Anestesia,Categoria C1,"2.223,12"
1000100957,Anestesia,Categoria C1,"1.802,36"
1000100958,Anestesia,Categoria C1,"3.410,04"
1000100960,Anestesia,Categoria C1,"3.410,04"
1000100961,Anestesia,Categoria C1,"3.410,04"
1000100962,Anestesia,Categoria C1,"2.223,12"
1000100963,Anestesia,Categoria C1,"3.410,04"
1000100964,Anestesia,Categoria C1,"0,00"
1000100966,Anestesia,Categoria C1,"2.223,12"
1000100967,Anestesia,Categoria C1,"0,00"
1000100968,Anestesia,Categoria C1,"2.223,12"
1000100969,Anestesia,Categoria C1,"2.223,12"
1000100972,Anestesia,Categoria C1,"2.223,12"
1000100973,Anestesia,Categoria C1,"2.223,12"
1000100974,Anestesia,Categoria C1,"3.410,04"
1000100975,Anestesia,Categoria C1,"3.410,04"
1000100976,Anestesia,Categoria C1,"2.223,12"
1000100977,Anestesia,Categoria C1,"1.802,36"
1000100979,Anestesia,Categoria C1,"2.223,12"
1000100980,Anestesia,Categoria C1,"2.223,12"
1000100981,Anestesia,Categoria C1,"3.410,04"
1000100982,Anestesia,Categoria C1,"1.802,36"
1000100983,Anestesia,Categoria C1,"2.223,12"
1000100984,Anestesia,Categoria C1,"2.223,12"
1000100985,Anestesia,Categoria C1,"3.410,04"
1000100986,Anestesia,Categoria C1,"2.223,12"
1000100987,Anestesia,Categoria C1,"2.223,12"
1000100989,Anestesia,Categoria C1,"2.223,12"
1000100990,Anestesia,Categoria C1,"2.223,12"
1000100991,Anestesia,Categoria C1,"2.223,12"
1000100992,Anestesia,Categoria C1,"3.410,04"
1000100993,Anestesia,Categoria C1,"2.223,12"
1000100994,Anestesia,Categoria C1,"4.546,72"
1000100995,Anestesia,Categoria C1,"2.223,12"
1000100996,Anestesia,Categoria C1,"3.410,04"
1000100997,Anestesia,Categoria C1,"2.223,12"
1000100998,Anestesia,Categoria C1,"2.223,12"
1000100999,Anestesia,Categoria C1,"3.410,04"
1000101001,Anestesia,Categoria C1,"2.223,12"
1000101002,Anestesia,Categoria C1,"3.410,04"
1000101004,Anestesia,Categoria C1,"4.546,72"
1000101005,Anestesia,Categoria C1,"1.802,36"
1000101006,Anestesia,Categoria C1,"1.802,36"
1000101007,Anestesia,Categoria C1,"2.223,12"
1000101008,Anestesia,Categoria C1,"5.683,40"
1000101009,Anestesia,Categoria C1,"2.223,12"
1000101010,Anestesia,Categoria C1,"2.223,12"
1000101012,Anestesia,Categoria C1,"3.410,04"
1000101013,Anestesia,Categoria C1,"2.223,12"
1000101014,Anestesia,Categoria C1,"2.223,12"
1000101015,Anestesia,Categoria C1,"1.802,36"
1000101016,Anestesia,Categoria C1,"3.410,04"
1000101018,Anestesia,Categoria C1,"4.546,72"
1000101019,Anestesia,Categoria C1,"2.223,12"
1000101020,Anestesia,Categoria C1,"2.223,12"
1000101021,Anestesia,Categoria C1,"3.410,04"
1000101022,Anestesia,Categoria C1,"3.410,04"
1000101023,Anestesia,Categoria C1,"2.223,12"
1000101024,Anestesia,Categoria C1,"0,00"
1000101025,Anestesia,Categoria C1,"2.223,12"
1000101026,Anestesia,Categoria C1,"2.223,12"
1000101027,Anestesia,Categoria C1,"2.223,12"
1000101028,Anestesia,Categoria C1,"2.223,12"
1000101029,Anestesia,Categoria C1,"2.223,12"
1000101030,Anestesia,Categoria C1,"3.410,04"
1000101031,Anestesia,Categoria C1,"2.223,12"
1000101032,Anestesia,Categoria C1,"2.223,12"
1000101033,Anestesia,Categoria C1,"3.410,04"
1000101035,Anestesia,Categoria C1,"4.546,72"
1000101036,Anestesia,Categoria C1,"4.546,72"
1000101037,Anestesia,Categoria C1,"0,00"
1000101038,Anestesia,Categoria C1,"2.223,12"
1000101039,Anestesia,Categoria C1,"3.410,04"
1000101040,Anestesia,Categoria C1,"3.410,04"
1000101041,Anestesia,Categoria C1,"2.223,12"
1000101042,Anestesia,Categoria C1,"2.223,12"
1000101043,Anestesia,Categoria C1,"1.802,36"
1000101044,Anestesia,Categoria C1,"0,00"
1000101045,Anestesia,Categoria C1,"2.223,12"
1000101047,Anestesia,Categoria C1,"2.223,12"
1000101049,Anestesia,Categoria C1,"3.410,04"
1000101050,Anestesia,Categoria C1,"1.802,36"
1000101051,Anestesia,Categoria C1,"3.410,04"
1000101052,Anestesia,Categoria C1,"2.223,12"
1000101053,Anestesia,Categoria C1,"1.802,36"
1000101054,Anestesia,Categoria C1,"2.223,12"
1000101055,Anestesia,Categoria C1,"3.410,04"
1000101056,Anestesia,Categoria C1,"1.802,36"
1000101057,Anestesia,Categoria C1,"2.223,12"
1000101058,Anestesia,Categoria C1,"2.223,12"
1000101059,Anestesia,Categoria C1,"2.223,12"
1000101061,Anestesia,Categoria C1,"3.410,04"
1000101062,Anestesia,Categoria C1,"2.223,12"
1000101063,Anestesia,Categoria C1,"3.410,04"
1000101065,Anestesia,Categoria C1,"2.223,12"
1000101066,Anestesia,Categoria C1,"2.223,12"
1000101067,Anestesia,Categoria C1,"2.223,12"
1000101068,Anestesia,Categoria C1,"2.223,12"
1000101069,Anestesia,Categoria C1,"2.223,12"
1000101070,Anestesia,Categoria C1,"2.223,12"
1000101071,Anestesia,Categoria C1,"2.223,12"
1000101073,Anestesia,Categoria C1,"3.410,04"
1000101074,Anestesia,Categoria C1,"4.546,72"
1000101075,Anestesia,Categoria C1,"4.546,72"
1000101076,Anestesia,Categoria C1,"2.223,12"
1000101077,Anestesia,Categoria C1,"1.802,36"
1000101078,Anestesia,Categoria C1,"1.802,36"
1000101079,Anestesia,Categoria C1,"2.223,12"
1000101080,Anestesia,Categoria C1,"2.223,12"
1000101081,Anestesia,Categoria C1,"2.223,12"
1000101082,Anestesia,Categoria C1,"3.410,04"
1000101083,Anestesia,Categoria C1,"2.223,12"
1000101084,Anestesia,Categoria C1,"2.223,12"
1000101085,Anestesia,Categoria C1,"2.223,12"
1000101086,Anestesia,Categoria C1,"3.410,04"
1000101087,Anestesia,Categoria C1,"1.802,36"
1000101088,Anestesia,Categoria C1,"4.546,72"
1000101089,Anestesia,Categoria C1,"1.802,36"
1000101090,Anestesia,Categoria C1,"3.410,04"
1000101091,Anestesia,Categoria C1,"4.546,72"
1000101092,Anestesia,Categoria C1,"2.223,12"
1000101093,Anestesia,Categoria C1,"3.410,04"
1000101094,Anestesia,Categoria C1,"3.410,04"
1000101095,Anestesia,Categoria C1,"3.410,04"
1000101097,Anestesia,Categoria C1,"2.223,12"
1000101098,Anestesia,Categoria C1,"3.410,04"
1000101099,Anestesia,Categoria C1,"2.223,12"
1000101100,Anestesia,Categoria C1,"3.410,04"
1000101101,Anestesia,Categoria C1,"1.802,36"
1000101102,Anestesia,Categoria C1,"3.410,04"
1000101103,Anestesia,Categoria C1,"2.223,12"
1000101104,Anestesia,Categoria C1,"2.223,12"
1000101105,Anestesia,Categoria C1,"2.223,12"
1000101106,Anestesia,Categoria C1,"1.802,36"
1000101107,Anestesia,Categoria C1,"2.223,12"
1000101108,Anestesia,Categoria C1,"2.223,12"
1000101109,Anestesia,Categoria C1,"2.223,12"
1000101110,Anestesia,Categoria C1,"4.546,72"
1000101111,Anestesia,Categoria C1,"1.802,36"
1000101112,Anestesia,Categoria C1,"3.410,04"
1000101113,Anestesia,Categoria C1,"2.223,12"
1000101114,Anestesia,Categoria C1,"2.223,12"
1000101115,Anestesia,Categoria C1,"3.410,04"
1000101116,Anestesia,Categoria C1,"2.223,12"
1000101117,Anestesia,Categoria C1,"2.223,12"
1000101118,Anestesia,Categoria C1,"2.223,12"
1000101119,Anestesia,Categoria C1,"6.820,08"
1000101120,Anestesia,Categoria C1,"3.410,04"
1000101121,Anestesia,Categoria C1,"3.410,04"
1000101122,Anestesia,Categoria C1,"3.410,04"
1000101124,Anestesia,Categoria C1,"2.223,12"
1000101125,Anestesia,Categoria C1,"0,00"
1000101126,Anestesia,Categoria C1,"2.223,12"
1000101127,Anestesia,Categoria C1,"5.683,40"
1000101128,Anestesia,Categoria C1,"4.546,72"
1000101129,Anestesia,Categoria C1,"2.223,12"
1000101132,Anestesia,Categoria C1,"4.546,72"
1000101134,Anestesia,Categoria C1,"2.223,12"
1000101135,Anestesia,Categoria C1,"2.223,12"
1000101137,Anestesia,Categoria C1,"2.223,12"
1000101138,Anestesia,Categoria C1,"2.223,12"
1000101140,Anestesia,Categoria C1,"2.223,12"
1000101141,Anestesia,Categoria C1,"1.802,36"
1000101142,Anestesia,Categoria C1,"2.223,12"
1000101147,Anestesia,Categoria C1,"1.802,36"
1000101149,Anestesia,Categoria C1,"1.802,36"
1000101150,Anestesia,Categoria C1,"2.223,12"
1000101151,Anestesia,Categoria C1,"3.410,04"
1000101152,Anestesia,Categoria C1,"3.410,04"
1000101154,Anestesia,Categoria C1,"2.223,12"
1000101155,Anestesia,Categoria C1,"3.410,04"
1000101156,Anestesia,Categoria C1,"1.802,36"
1000101157,Anestesia,Categoria C1,"2.223,12"
1000101158,Anestesia,Categoria C1,"2.223,12"
1000101159,Anestesia,Categoria C1,"2.223,12"
1000101161,Anestesia,Categoria C1,"2.223,12"
1000101164,Anestesia,Categoria C1,"2.223,12"
1000101167,Anestesia,Categoria C1,"3.410,04"
1000101168,Anestesia,Categoria C1,"2.223,12"
1000101169,Anestesia,Categoria C1,"2.223,12"
1000101170,Anestesia,Categoria C1,"2.223,12"
1000101171,Anestesia,Categoria C1,"2.223,12"
1000101172,Anestesia,Categoria C1,"2.223,12"
1000101176,Anestesia,Categoria C1,"3.410,04"
1000101177,Anestesia,Categoria C1,"3.410,04"
1000101178,Anestesia,Categoria C1,"3.410,04"
1000101181,Anestesia,Categoria C1,"2.223,12"
1000101182,Anestesia,Categoria C1,"6.820,08"
1000101183,Anestesia,Categoria C1,"2.223,12"
1000101184,Anestesia,Categoria C1,"2.223,12"
1000101185,Anestesia,Categoria C1,"3.410,04"
1000101186,Anestesia,Categoria C1,"4.546,72"
1000101187,Anestesia,Categoria C1,"2.223,12"
1000101188,Anestesia,Categoria C1,"2.223,12"
1000101189,Anestesia,Categoria C1,"3.410,04"
1000101190,Anestesia,Categoria C1,"5.683,40"
1000101191,Anestesia,Categoria C1,"5.683,40"
1000101192,Anestesia,Categoria C1,"4.546,72"
1000101194,Anestesia,Categoria C1,"4.546,72"
1000101195,Anestesia,Categoria C1,"0,00"
1000101196,Anestesia,Categoria C1,"2.223,12"
1000101197,Anestesia,Categoria C1,"3.410,04"
1000101198,Anestesia,Categoria C1,"3.410,04"
1000101199,Anestesia,Categoria C1,"4.546,72"
1000101201,Anestesia,Categoria C1,"1.802,36"
1000101202,Anestesia,Categoria C1,"2.223,12"
1000101203,Anestesia,Categoria C1,"2.223,12"
1000101204,Anestesia,Categoria C1,"5.683,40"
1000101207,Anestesia,Categoria C1,"2.223,12"
1000101208,Anestesia,Categoria C1,"2.223,12"
1000101209,Anestesia,Categoria C1,"2.223,12"
1000101211,Anestesia,Categoria C1,"2.223,12"
1000101212,Anestesia,Categoria C1,"1.802,36"
1000101213,Anestesia,Categoria C1,"3.410,04"
1000101214,Anestesia,Categoria C1,"1.802,36"
1000101215,Anestesia,Categoria C1,"2.223,12"
1000101216,Anestesia,Categoria C1,"2.223,12"
1000101217,Anestesia,Categoria C1,"4.546,72"
1000101218,Anestesia,Categoria C1,"2.223,12"
1000101219,Anestesia,Categoria C1,"2.223,12"
1000101220,Anestesia,Categoria C1,"3.410,04"
1000101221,Anestesia,Categoria C1,"2.223,12"
1000101222,Anestesia,Categoria C1,"1.802,36"
1000101223,Anestesia,Categoria C1,"2.223,12"
1000101224,Anestesia,Categoria C1,"2.223,12"
1000101225,Anestesia,Categoria C1,"3.410,04"
1000101226,Anestesia,Categoria C1,"3.410,04"
1000101227,Anestesia,Categoria C1,"1.802,36"
1000101229,Anestesia,Categoria C1,"3.410,04"
1000101230,Anestesia,Categoria C1,"1.802,36"
1000101231,Anestesia,Categoria C1,"2.223,12"
1000101232,Anestesia,Categoria C1,"2.223,12"
1000101233,Anestesia,Categoria C1,"2.223,12"
1000101234,Anestesia,Categoria C1,"3.410,04"
1000101235,Anestesia,Categoria C1,"4.546,72"
1000101236,Anestesia,Categoria C1,"2.223,12"
1000101237,Anestesia,Categoria C1,"3.410,04"
1000101238,Anestesia,Categoria C1,"2.223,12"
1000101239,Anestesia,Categoria C1,"2.223,12"
1000101240,Anestesia,Categoria C1,"2.223,12"
1000101242,Anestesia,Categoria C1,"2.223,12"
1000101243,Anestesia,Categoria C1,"2.223,12"
1000101244,Anestesia,Categoria C1,"0,00"
1000101245,Anestesia,Categoria C1,"2.223,12"
1000101246,Anestesia,Categoria C1,"2.223,12"
1000101247,Anestesia,Categoria C1,"3.410,04"
1000101248,Anestesia,Categoria C1,"2.223,12"
1000101249,Anestesia,Categoria C1,"2.223,12"
1000101250,Anestesia,Categoria C1,"2.223,12"
1000101251,Anestesia,Categoria C1,"2.223,12"
1000101252,Anestesia,Categoria C1,"3.410,04"
1000101253,Anestesia,Categoria C1,"2.223,12"
1000101254,Anestesia,Categoria C1,"2.223,12"
1000101255,Anestesia,Categoria C1,"2.223,12"
1000101256,Anestesia,Categoria C1,"2.223,12"
1000101257,Anestesia,Categoria C1,"2.223,12"
1000101258,Anestesia,Categoria C1,"2.223,12"
1000101259,Anestesia,Categoria C1,"0,00"
1000101260,Anestesia,Categoria C1,"2.223,12"
1000101261,Anestesia,Categoria C1,"3.410,04"
1000101262,Anestesia,Categoria C1,"2.223,12"
1000101263,Anestesia,Categoria C1,"2.223,12"
1000101264,Anestesia,Categoria C1,"2.223,12"
1000101265,Anestesia,Categoria C1,"2.223,12"
1000101266,Anestesia,Categoria C1,"2.223,12"
1000101267,Anestesia,Categoria C1,"2.223,12"
